,State,countyFIPS,County Name,Date,Num of Cases,Num of Deaths,population,Num of Cases per day,Num of Death per day
464835,NC,37071,gaston county,2020-04-09,9.908329420066161e-27,4.644529415656013e-28,224529,3.096352943770648e-28,1.548176471885338e-28
464836,NC,37071,gaston county,2020-04-10,1.1301688244762962e-26,4.644529415656013e-28,224529,1.393358824696801e-27,0.0
464837,NC,37071,gaston county,2020-04-11,1.2385411775082698e-26,4.644529415656013e-28,224529,1.0837235303197361e-27,0.0
464838,NC,37071,gaston county,2020-04-12,1.2385411775082698e-26,4.644529415656013e-28,224529,0.0,0.0
464839,NC,37071,gaston county,2020-04-13,1.2385411775082698e-26,4.644529415656013e-28,224529,0.0,0.0
464840,NC,37071,gaston county,2020-04-14,1.3314317658213906e-26,4.644529415656013e-28,224529,9.289058831312073e-28,0.0
464841,NC,37071,gaston county,2020-04-15,1.4243223541345107e-26,4.644529415656013e-28,224529,9.289058831312016e-28,0.0
464842,NC,37071,gaston county,2020-04-16,1.439804118853364e-26,4.644529415656013e-28,224529,1.5481764718853168e-28,0.0
464843,NC,37071,gaston county,2020-04-17,1.610103530760751e-26,4.644529415656013e-28,224529,1.7029941190738715e-27,0.0
464844,NC,37071,gaston county,2020-04-18,1.6565488249173117e-26,4.644529415656013e-28,224529,4.644529415656065e-28,0.0
464845,NC,37071,gaston county,2020-04-19,1.7184758837927244e-26,4.644529415656013e-28,224529,6.192705887541267e-28,0.0
464846,NC,37071,gaston county,2020-04-20,1.733957648511578e-26,4.644529415656013e-28,224529,1.5481764718853742e-28,0.0
464847,NC,37071,gaston county,2020-04-21,1.8268482368246983e-26,4.644529415656013e-28,224529,9.289058831312016e-28,0.0
464848,NC,37071,gaston county,2020-04-22,1.904257060418965e-26,4.644529415656013e-28,224529,7.74088235942667e-28,0.0
464849,NC,37071,gaston county,2020-04-23,1.9507023545755253e-26,4.644529415656013e-28,224529,4.644529415656037e-28,0.0
464850,NC,37071,gaston county,2020-04-24,1.9661841192943788e-26,4.644529415656013e-28,224529,1.5481764718853455e-28,0.0
464851,NC,37071,gaston county,2020-04-25,2.043592942888646e-26,4.644529415656013e-28,224529,7.740882359426728e-28,0.0
464852,NC,37071,gaston county,2020-04-26,2.059074707607499e-26,4.644529415656013e-28,224529,1.5481764718852882e-28,0.0
464853,NC,37071,gaston county,2020-04-27,2.059074707607499e-26,4.644529415656013e-28,224529,0.0,0.0
464854,NC,37071,gaston county,2020-04-28,2.1210017664829128e-26,4.644529415656013e-28,224529,6.192705887541382e-28,0.0
464855,NC,37071,gaston county,2020-04-29,2.1210017664829128e-26,4.644529415656013e-28,224529,0.0,0.0
464856,NC,37071,gaston county,2020-04-30,2.15196529592062e-26,4.644529415656013e-28,224529,3.09635294377072e-28,0.0
464857,NC,37071,gaston county,2020-05-01,2.1984105900771792e-26,4.644529415656013e-28,224529,4.644529415655922e-28,0.0
464858,NC,37071,gaston county,2020-05-02,2.2448558842337396e-26,4.644529415656013e-28,224529,4.644529415656037e-28,0.0
464859,NC,37071,gaston county,2020-05-03,2.2448558842337396e-26,4.644529415656013e-28,224529,0.0,0.0
464860,NC,37071,gaston county,2020-05-04,2.2448558842337396e-26,4.644529415656013e-28,224529,0.0,0.0
464861,NC,37071,gaston county,2020-05-05,2.275819413671447e-26,4.644529415656013e-28,224529,3.0963529437707485e-28,0.0
464862,NC,37071,gaston county,2020-05-06,2.3996735314222738e-26,6.192705887541351e-28,224529,1.2385411775082678e-27,1.5481764718853375e-28
464863,NC,37071,gaston county,2020-05-07,2.4306370608599793e-26,6.192705887541351e-28,224529,3.0963529437705476e-28,0.0
464864,NC,37071,gaston county,2020-05-08,2.492564119735394e-26,6.192705887541351e-28,224529,6.192705887541468e-28,0.0
464865,NC,37071,gaston county,2020-05-09,2.600936472767367e-26,7.7408823594266865e-28,224529,1.0837235303197275e-27,1.5481764718853357e-28
464866,NC,37071,gaston county,2020-05-10,2.662863531642781e-26,7.7408823594266865e-28,224529,6.19270588754144e-28,0.0
464867,NC,37071,gaston county,2020-05-11,2.7093088257993415e-26,7.7408823594266865e-28,224529,4.644529415656037e-28,0.0
464868,NC,37071,gaston county,2020-05-12,2.724790590518194e-26,7.7408823594266865e-28,224529,1.5481764718852308e-28,0.0
464869,NC,37071,gaston county,2020-05-13,2.802199414112461e-26,7.7408823594266865e-28,224529,7.740882359426728e-28,0.0
464870,NC,37071,gaston county,2020-05-14,2.926053531863288e-26,7.7408823594266865e-28,224529,1.2385411775082707e-27,0.0
464871,NC,37071,gaston county,2020-05-15,3.0189441201764083e-26,9.289058831312027e-28,224529,9.289058831312016e-28,1.5481764718853402e-28
464872,NC,37071,gaston county,2020-05-16,3.111834708489529e-26,9.289058831312027e-28,224529,9.289058831312073e-28,0.0
464873,NC,37071,gaston county,2020-05-17,3.142798237927235e-26,9.289058831312027e-28,224529,3.0963529437705763e-28,0.0
464874,NC,37071,gaston county,2020-05-18,3.142798237927235e-26,9.289058831312027e-28,224529,0.0,0.0
464875,NC,37071,gaston county,2020-05-19,3.220207061521502e-26,9.289058831312027e-28,224529,7.740882359426728e-28,0.0
464876,NC,37071,gaston county,2020-05-20,3.251170590959209e-26,9.289058831312027e-28,224529,3.096352943770691e-28,0.0
464877,NC,37071,gaston county,2020-05-21,3.2666523556780613e-26,9.289058831312027e-28,224529,1.5481764718852308e-28,0.0
464878,NC,37071,gaston county,2020-05-22,3.4059882381477424e-26,9.289058831312027e-28,224529,1.393358824696811e-27,0.0
464879,NC,37071,gaston county,2020-05-23,3.57628765005513e-26,9.289058831312027e-28,224529,1.7029941190738744e-27,0.0
464880,NC,37071,gaston county,2020-05-24,3.6382147089305437e-26,9.289058831312027e-28,224529,6.192705887541382e-28,0.0
464881,NC,37071,gaston county,2020-05-25,3.777550591400224e-26,9.289058831312027e-28,224529,1.3933588246968053e-27,0.0
464882,NC,37071,gaston county,2020-05-26,3.854959414994491e-26,9.289058831312027e-28,224529,7.74088235942667e-28,0.0
464883,NC,37071,gaston county,2020-05-27,3.8704411797133444e-26,1.0837235303197363e-27,224529,1.5481764718853455e-28,1.5481764718853366e-28
464884,NC,37071,gaston county,2020-05-28,3.885922944432196e-26,1.0837235303197363e-27,224529,1.5481764718851734e-28,0.0
464885,NC,37071,gaston county,2020-05-29,4.040740591620732e-26,1.0837235303197363e-27,224529,1.548176471885357e-27,0.0
464886,NC,37071,gaston county,2020-05-30,4.272967062403532e-26,1.0837235303197363e-27,224529,2.322264707828001e-27,0.0
464887,NC,37071,gaston county,2020-05-31,4.272967062403532e-26,1.0837235303197363e-27,224529,0.0,0.0
464888,NC,37071,gaston county,2020-06-01,4.427784709592066e-26,1.0837235303197363e-27,224529,1.5481764718853398e-27,0.0
464889,NC,37071,gaston county,2020-06-02,4.4587482390297716e-26,1.0837235303197363e-27,224529,3.0963529437705763e-28,0.0
464890,NC,37071,gaston county,2020-06-03,4.598084121499453e-26,1.0837235303197363e-27,224529,1.393358824696811e-27,0.0
464891,NC,37071,gaston county,2020-06-04,4.6600111803748666e-26,1.2385411775082702e-27,224529,6.192705887541382e-28,1.5481764718853384e-28
464892,NC,37071,gaston county,2020-06-05,4.9541647100330794e-26,1.2385411775082702e-27,224529,2.941535296582128e-27,0.0
464893,NC,37071,gaston county,2020-06-06,5.372172357442122e-26,1.2385411775082702e-27,224529,4.1800764740904215e-27,0.0
464894,NC,37071,gaston county,2020-06-07,5.635362357662628e-26,1.2385411775082702e-27,224529,2.6319000022050645e-27,0.0
464895,NC,37071,gaston county,2020-06-08,5.666325887100336e-26,1.2385411775082702e-27,224529,3.096352943770806e-28,0.0
464896,NC,37071,gaston county,2020-06-09,5.697289416538043e-26,1.2385411775082702e-27,224529,3.096352943770691e-28,0.0
464897,NC,37071,gaston county,2020-06-10,6.068851769790524e-26,1.2385411775082702e-27,224529,3.715623532524806e-27,0.0
464898,NC,37071,gaston county,2020-06-11,6.28559647585447e-26,1.2385411775082702e-27,224529,2.1674470606394608e-27,0.0
464899,NC,37071,gaston county,2020-06-12,6.997757652921726e-26,1.2385411775082702e-27,224529,7.121611770672567e-27,0.0
464900,NC,37071,gaston county,2020-06-13,7.493174123925033e-26,1.2385411775082702e-27,224529,4.954164710033071e-27,0.0
464901,NC,37071,gaston county,2020-06-14,7.973108830209487e-26,1.2385411775082702e-27,224529,4.799347062844537e-27,0.0
464902,NC,37071,gaston county,2020-06-15,8.127926477398023e-26,1.2385411775082702e-27,224529,1.548176471885357e-27,0.0
464903,NC,37071,gaston county,2020-06-16,8.499488830650503e-26,1.2385411775082702e-27,224529,3.715623532524806e-27,0.0
464904,NC,37071,gaston county,2020-06-17,8.917496478059543e-26,1.3933588246968036e-27,224529,4.1800764740903985e-27,1.5481764718853348e-28
464905,NC,37071,gaston county,2020-06-18,9.614175890407945e-26,1.3933588246968036e-27,224529,6.96679412348402e-27,0.0
464906,NC,37071,gaston county,2020-06-19,1.0388264126350618e-25,1.3933588246968036e-27,224529,7.740882359426728e-27,0.0
464907,NC,37071,gaston county,2020-06-20,1.091464412679163e-25,1.3933588246968036e-27,224529,5.263800004410129e-27,0.0
464908,NC,37071,gaston county,2020-06-21,1.141006059779494e-25,1.3933588246968036e-27,224529,4.954164710033083e-27,0.0
464909,NC,37071,gaston county,2020-06-22,1.1936440598235954e-25,1.3933588246968036e-27,224529,5.263800004410152e-27,0.0
464910,NC,37071,gaston county,2020-06-23,1.2431857069239263e-25,1.702994119073871e-27,224529,4.954164710033083e-27,3.096352943770675e-28
464911,NC,37071,gaston county,2020-06-24,1.2958237069680276e-25,1.702994119073871e-27,224529,5.263800004410129e-27,0.0
464912,NC,37071,gaston county,2020-06-25,1.3453653540683584e-25,1.702994119073871e-27,224529,4.954164710033083e-27,0.0
464913,NC,37071,gaston county,2020-06-26,1.4119369423594273e-25,1.702994119073871e-27,224529,6.657158829106894e-27,0.0
464914,NC,37071,gaston county,2020-06-27,1.5048275306725483e-25,1.702994119073871e-27,224529,9.289058831312096e-27,0.0
464915,NC,37071,gaston county,2020-06-28,1.5543691777728784e-25,1.702994119073871e-27,224529,4.954164710033014e-27,0.0
464916,NC,37071,gaston county,2020-06-29,1.6116517072326365e-25,1.702994119073871e-27,224529,5.7282529459758015e-27,0.0
464917,NC,37071,gaston county,2020-06-30,1.6766751190518205e-25,1.702994119073871e-27,224529,6.502341181918405e-27,0.0
464918,NC,37071,gaston county,2020-07-01,1.7633730014773992e-25,1.702994119073871e-27,224529,8.669788242557866e-27,0.0
464919,NC,37071,gaston county,2020-07-02,1.808270119162074e-25,1.702994119073871e-27,224529,4.489711768467479e-27,0.0
464920,NC,37071,gaston county,2020-07-03,1.9352205898566725e-25,1.702994119073871e-27,224529,1.2695047069459856e-26,0.0
464921,NC,37071,gaston county,2020-07-04,1.9986958252039708e-25,1.702994119073871e-27,224529,6.347523534729825e-27,0.0
464922,NC,37071,gaston county,2020-07-05,2.0513338252480723e-25,1.702994119073871e-27,224529,5.263800004410152e-27,0.0
464923,NC,37071,gaston county,2020-07-06,2.1442244135611923e-25,1.8578117662624053e-27,224529,9.289058831312004e-27,1.548176471885342e-28
464924,NC,37071,gaston county,2020-07-07,2.234018648930542e-25,1.8578117662624053e-27,224529,8.979423536934958e-27,0.0
464925,NC,37071,gaston county,2020-07-08,2.2897530019184144e-25,2.1674470606394726e-27,224529,5.573435298787244e-27,3.096352943770673e-28
464926,NC,37071,gaston county,2020-07-09,2.3950290020066165e-25,2.322264707828007e-27,224529,1.0527600008820212e-26,1.548176471885342e-28
464927,NC,37071,gaston county,2020-07-10,2.539009413891954e-25,2.322264707828007e-27,224529,1.4398041188533737e-26,0.0
464928,NC,37071,gaston county,2020-07-11,2.696923414024259e-25,2.322264707828007e-27,224529,1.5791400013230525e-26,0.0
464929,NC,37071,gaston county,2020-07-12,2.8037475905843463e-25,2.322264707828007e-27,224529,1.0682417656008724e-26,0.0
464930,NC,37071,gaston county,2020-07-13,2.8780600612348425e-25,2.322264707828007e-27,224529,7.431247065049613e-27,0.0
464931,NC,37071,gaston county,2020-07-14,3.012751414288867e-25,2.322264707828007e-27,224529,1.3469135305402437e-26,0.0
464932,NC,37071,gaston county,2020-07-15,3.1009974731863313e-25,2.631900002205074e-27,224529,8.824605889746447e-27,3.096352943770673e-28
464933,NC,37071,gaston county,2020-07-16,3.2140143556339617e-25,2.631900002205074e-27,224529,1.1301688244763045e-26,0.0
464934,NC,37071,gaston county,2020-07-17,3.282134120396916e-25,2.631900002205074e-27,224529,6.811976476295429e-27,0.0
464935,NC,37071,gaston county,2020-07-18,3.3889582969570033e-25,2.941535296582141e-27,224529,1.0682417656008724e-26,3.0963529437706696e-28
464936,NC,37071,gaston county,2020-07-19,3.5097160617640607e-25,2.941535296582141e-27,224529,1.2075776480705741e-26,0.0
464937,NC,37071,gaston county,2020-07-20,3.5917694147739833e-25,2.941535296582141e-27,224529,8.205335300992263e-27,0.0
464938,NC,37071,gaston county,2020-07-21,3.652148297177511e-25,2.941535296582141e-27,224529,6.037888240352779e-27,0.0
464939,NC,37071,gaston county,2020-07-22,3.7651651796251406e-25,3.2511705909592084e-27,224529,1.1301688244762954e-26,3.096352943770673e-28
464940,NC,37071,gaston county,2020-07-23,3.870441179713345e-25,3.405988238147742e-27,224529,1.0527600008820442e-26,1.5481764718853384e-28
464941,NC,37071,gaston county,2020-07-24,3.9772653562734323e-25,3.405988238147742e-27,224529,1.0682417656008724e-26,0.0
464942,NC,37071,gaston county,2020-07-25,4.0794450034178646e-25,3.715623532524811e-27,224529,1.0217964714443235e-26,3.096352943770684e-28
464943,NC,37071,gaston county,2020-07-26,4.167691062315328e-25,3.870441179713344e-27,224529,8.824605889746355e-27,1.5481764718853312e-28
464944,NC,37071,gaston county,2020-07-27,4.235810827078283e-25,3.870441179713344e-27,224529,6.81197647629552e-27,0.0
464945,NC,37071,gaston county,2020-07-28,4.299286062425583e-25,3.870441179713344e-27,224529,6.3475235347299856e-27,0.0
464946,NC,37071,gaston county,2020-07-29,4.342635003638372e-25,4.954164710033081e-27,224529,4.334894121278876e-27,1.0837235303197369e-27
464947,NC,37071,gaston county,2020-07-30,4.4324292390077225e-25,5.108982357221615e-27,224529,8.97942353693505e-27,1.5481764718853455e-28
464948,NC,37071,gaston county,2020-07-31,4.550090650871008e-25,5.108982357221615e-27,224529,1.1766141186328534e-26,0.0
464949,NC,37071,gaston county,2020-08-01,4.635240356824702e-25,5.7282529459757484e-27,224529,8.514970595369423e-27,6.192705887541332e-28
464950,NC,37071,gaston county,2020-08-02,4.664655709790523e-25,5.7282529459757484e-27,224529,2.9415352965820877e-27,0.0
464951,NC,37071,gaston county,2020-08-03,4.698715592171999e-25,6.037888240352816e-27,224529,3.4059882381476225e-27,3.0963529437706767e-28
464952,NC,37071,gaston county,2020-08-04,4.773028062822496e-25,6.192705887541349e-27,224529,7.431247065049659e-27,1.5481764718853312e-28
464953,NC,37071,gaston county,2020-08-05,4.836503298169796e-25,6.3475235347298845e-27,224529,6.3475235347299856e-27,1.5481764718853527e-28
464954,NC,37071,gaston county,2020-08-06,4.988224592414559e-25,7.276429417861087e-27,224529,1.517212942447634e-26,9.289058831312023e-28
464955,NC,37071,gaston county,2020-08-07,5.051699827761856e-25,7.276429417861087e-27,224529,6.34752353472971e-27,0.0
464956,NC,37071,gaston county,2020-08-08,5.107434180749728e-25,7.895700006615222e-27,224529,5.573435298787152e-27,6.1927058875413535e-28
464957,NC,37071,gaston county,2020-08-09,5.143042239603091e-25,8.050517653803755e-27,224529,3.560805885336318e-27,1.5481764718853312e-28
464958,NC,37071,gaston county,2020-08-10,5.1693612396251415e-25,8.050517653803755e-27,224529,2.6319000022050645e-27,0.0
464959,NC,37071,gaston county,2020-08-11,5.198776592590964e-25,8.050517653803755e-27,224529,2.9415352965822713e-27,0.0
464960,NC,37071,gaston county,2020-08-12,5.198776592590964e-25,8.050517653803755e-27,224529,0.0,0.0
464961,NC,37071,gaston county,2020-08-13,5.322630710341789e-25,8.66978824255789e-27,224529,1.2385411775082489e-26,6.1927058875413535e-28
464962,NC,37071,gaston county,2020-08-14,5.410876769239255e-25,8.824605889746421e-27,224529,8.82460588974663e-27,1.5481764718853025e-28
464963,NC,37071,gaston county,2020-08-15,5.47899653400221e-25,8.824605889746421e-27,224529,6.811976476295429e-27,0.0
464964,NC,37071,gaston county,2020-08-16,5.526990004630654e-25,8.824605889746421e-27,224529,4.7993470628444105e-27,0.0
464965,NC,37071,gaston county,2020-08-17,5.540923592877623e-25,8.824605889746421e-27,224529,1.3933588246968799e-27,0.0
464966,NC,37071,gaston county,2020-08-18,5.629169651775086e-25,8.97942353693496e-27,224529,8.824605889746355e-27,1.5481764718853886e-28
464967,NC,37071,gaston county,2020-08-19,5.658585004740909e-25,8.97942353693496e-27,224529,2.9415352965822713e-27,0.0
464968,NC,37071,gaston county,2020-08-20,5.7530237695259165e-25,9.134241184123491e-27,224529,9.443876478500769e-27,1.5481764718853168e-28
464969,NC,37071,gaston county,2020-08-21,5.799469063682474e-25,9.134241184123491e-27,224529,4.644529415655715e-27,0.0
464970,NC,37071,gaston county,2020-08-22,5.856751593142233e-25,9.289058831312027e-27,224529,5.728252945975939e-27,1.54817647188536e-28
464971,NC,37071,gaston county,2020-08-23,5.904745063770678e-25,9.44387647850056e-27,224529,4.799347062844502e-27,1.5481764718853312e-28
464972,NC,37071,gaston county,2020-08-24,5.954286710871008e-25,9.44387647850056e-27,224529,4.954164710033014e-27,0.0
464973,NC,37071,gaston county,2020-08-25,6.002280181499455e-25,9.598694125689096e-27,224529,4.799347062844686e-27,1.54817647188536e-28
464974,NC,37071,gaston county,2020-08-26,6.053370005071669e-25,9.598694125689096e-27,224529,5.108982357221434e-27,0.0
464975,NC,37071,gaston county,2020-08-27,6.109104358059542e-25,9.753511772877627e-27,224529,5.573435298787244e-27,1.5481764718853025e-28
464976,NC,37071,gaston county,2020-08-28,6.144712416912905e-25,9.753511772877627e-27,224529,3.560805885336318e-27,0.0
464977,NC,37071,gaston county,2020-08-29,6.273211064079388e-25,9.753511772877627e-27,224529,1.2849864716648299e-26,0.0
464978,NC,37071,gaston county,2020-08-30,6.2979818876295545e-25,9.753511772877627e-27,224529,2.4770823550166447e-27,0.0
464979,NC,37071,gaston county,2020-08-31,6.333589946482917e-25,9.753511772877627e-27,224529,3.560805885336226e-27,0.0
464980,NC,37071,gaston county,2020-09-01,6.387776122998902e-25,9.753511772877627e-27,224529,5.418617651598549e-27,0.0
464981,NC,37071,gaston county,2020-09-02,6.423384181852266e-25,1.021796471444323e-26,224529,3.5608058853364096e-27,4.644529415656037e-28
464982,NC,37071,gaston county,2020-09-03,6.5147265936935e-25,1.021796471444323e-26,224529,9.134241184123378e-27,0.0
464983,NC,37071,gaston county,2020-09-04,6.5147265936935e-25,1.021796471444323e-26,224529,0.0,0.0
464984,NC,37071,gaston county,2020-09-05,6.630839829084901e-25,1.021796471444323e-26,224529,1.1611323539140115e-26,0.0
464985,NC,37071,gaston county,2020-09-06,6.663351534994493e-25,1.021796471444323e-26,224529,3.251170590959203e-27,0.0
464986,NC,37071,gaston county,2020-09-07,6.695863240904084e-25,1.021796471444323e-26,224529,3.251170590959111e-27,0.0
464987,NC,37071,gaston county,2020-09-08,6.731471299757448e-25,1.0372782361631764e-26,224529,3.560805885336318e-27,1.5481764718853312e-28
464988,NC,37071,gaston county,2020-09-09,6.793398358632861e-25,1.0372782361631764e-26,224529,6.192705887541382e-27,0.0
464989,NC,37071,gaston county,2020-09-10,6.849132711620736e-25,1.0372782361631764e-26,224529,5.573435298787428e-27,0.0
464990,NC,37071,gaston county,2020-09-11,6.911059770496148e-25,1.0527600008820297e-26,224529,6.1927058875411985e-27,1.5481764718853312e-28
464991,NC,37071,gaston county,2020-09-12,6.9900167705623e-25,1.068241765600883e-26,224529,7.895700006615193e-27,1.5481764718853312e-28
464992,NC,37071,gaston county,2020-09-13,7.038010241190743e-25,1.0837235303197359e-26,224529,4.799347062844319e-27,1.5481764718852882e-28
464993,NC,37071,gaston county,2020-09-14,7.072070123572222e-25,1.0837235303197359e-26,224529,3.405988238147898e-27,0.0
464995,NC,37073,gates county,2020-01-23,0.0,0.0,11562,-7.072070123572222e-25,-1.0837235303197359e-26
464996,NC,37073,gates county,2020-01-24,0.0,0.0,11562,0.0,0.0
464997,NC,37073,gates county,2020-01-25,0.0,0.0,11562,0.0,0.0
464998,NC,37073,gates county,2020-01-26,0.0,0.0,11562,0.0,0.0
464999,NC,37073,gates county,2020-01-27,0.0,0.0,11562,0.0,0.0
465000,NC,37073,gates county,2020-01-28,0.0,0.0,11562,0.0,0.0
465001,NC,37073,gates county,2020-01-29,0.0,0.0,11562,0.0,0.0
465002,NC,37073,gates county,2020-01-30,0.0,0.0,11562,0.0,0.0
465003,NC,37073,gates county,2020-01-31,0.0,0.0,11562,0.0,0.0
465004,NC,37073,gates county,2020-02-01,0.0,0.0,11562,0.0,0.0
465005,NC,37073,gates county,2020-02-02,0.0,0.0,11562,0.0,0.0
465006,NC,37073,gates county,2020-02-03,0.0,0.0,11562,0.0,0.0
465007,NC,37073,gates county,2020-02-04,0.0,0.0,11562,0.0,0.0
465008,NC,37073,gates county,2020-02-05,0.0,0.0,11562,0.0,0.0
465009,NC,37073,gates county,2020-02-06,0.0,0.0,11562,0.0,0.0
465010,NC,37073,gates county,2020-02-07,0.0,0.0,11562,0.0,0.0
465011,NC,37073,gates county,2020-02-08,0.0,0.0,11562,0.0,0.0
465012,NC,37073,gates county,2020-02-09,0.0,0.0,11562,0.0,0.0
465013,NC,37073,gates county,2020-02-10,0.0,0.0,11562,0.0,0.0
465014,NC,37073,gates county,2020-02-11,0.0,0.0,11562,0.0,0.0
465015,NC,37073,gates county,2020-02-12,0.0,0.0,11562,0.0,0.0
465016,NC,37073,gates county,2020-02-13,0.0,0.0,11562,0.0,0.0
465017,NC,37073,gates county,2020-02-14,0.0,0.0,11562,0.0,0.0
465018,NC,37073,gates county,2020-02-15,0.0,0.0,11562,0.0,0.0
465019,NC,37073,gates county,2020-02-16,0.0,0.0,11562,0.0,0.0
465020,NC,37073,gates county,2020-02-17,0.0,0.0,11562,0.0,0.0
465021,NC,37073,gates county,2020-02-18,0.0,0.0,11562,0.0,0.0
465022,NC,37073,gates county,2020-02-19,0.0,0.0,11562,0.0,0.0
465023,NC,37073,gates county,2020-02-20,0.0,0.0,11562,0.0,0.0
465024,NC,37073,gates county,2020-02-21,0.0,0.0,11562,0.0,0.0
465025,NC,37073,gates county,2020-02-22,0.0,0.0,11562,0.0,0.0
465026,NC,37073,gates county,2020-02-23,0.0,0.0,11562,0.0,0.0
465027,NC,37073,gates county,2020-02-24,0.0,0.0,11562,0.0,0.0
465028,NC,37073,gates county,2020-02-25,0.0,0.0,11562,0.0,0.0
465029,NC,37073,gates county,2020-02-26,0.0,0.0,11562,0.0,0.0
465030,NC,37073,gates county,2020-02-27,0.0,0.0,11562,0.0,0.0
465031,NC,37073,gates county,2020-02-28,0.0,0.0,11562,0.0,0.0
465032,NC,37073,gates county,2020-02-29,0.0,0.0,11562,0.0,0.0
465033,NC,37073,gates county,2020-03-01,0.0,0.0,11562,0.0,0.0
465034,NC,37073,gates county,2020-03-02,0.0,0.0,11562,0.0,0.0
465035,NC,37073,gates county,2020-03-03,0.0,0.0,11562,0.0,0.0
465036,NC,37073,gates county,2020-03-04,0.0,0.0,11562,0.0,0.0
465037,NC,37073,gates county,2020-03-05,0.0,0.0,11562,0.0,0.0
465038,NC,37073,gates county,2020-03-06,0.0,0.0,11562,0.0,0.0
465039,NC,37073,gates county,2020-03-07,0.0,0.0,11562,0.0,0.0
465040,NC,37073,gates county,2020-03-08,0.0,0.0,11562,0.0,0.0
465041,NC,37073,gates county,2020-03-09,0.0,0.0,11562,0.0,0.0
465042,NC,37073,gates county,2020-03-10,0.0,0.0,11562,0.0,0.0
465043,NC,37073,gates county,2020-03-11,0.0,0.0,11562,0.0,0.0
465044,NC,37073,gates county,2020-03-12,0.0,0.0,11562,0.0,0.0
465045,NC,37073,gates county,2020-03-13,0.0,0.0,11562,0.0,0.0
465046,NC,37073,gates county,2020-03-14,0.0,0.0,11562,0.0,0.0
465047,NC,37073,gates county,2020-03-15,0.0,0.0,11562,0.0,0.0
465048,NC,37073,gates county,2020-03-16,0.0,0.0,11562,0.0,0.0
465049,NC,37073,gates county,2020-03-17,0.0,0.0,11562,0.0,0.0
465050,NC,37073,gates county,2020-03-18,0.0,0.0,11562,0.0,0.0
465051,NC,37073,gates county,2020-03-19,0.0,0.0,11562,0.0,0.0
465052,NC,37073,gates county,2020-03-20,0.0,0.0,11562,0.0,0.0
465053,NC,37073,gates county,2020-03-21,0.0,0.0,11562,0.0,0.0
465054,NC,37073,gates county,2020-03-22,0.0,0.0,11562,0.0,0.0
465055,NC,37073,gates county,2020-03-23,0.0,0.0,11562,0.0,0.0
465056,NC,37073,gates county,2020-03-24,0.0,0.0,11562,0.0,0.0
465057,NC,37073,gates county,2020-03-25,0.0,0.0,11562,0.0,0.0
465058,NC,37073,gates county,2020-03-26,0.0,0.0,11562,0.0,0.0
465059,NC,37073,gates county,2020-03-27,0.0,0.0,11562,0.0,0.0
465060,NC,37073,gates county,2020-03-28,0.0,0.0,11562,0.0,0.0
465061,NC,37073,gates county,2020-03-29,0.0,0.0,11562,0.0,0.0
465062,NC,37073,gates county,2020-03-30,0.0,0.0,11562,0.0,0.0
465063,NC,37073,gates county,2020-03-31,0.0,0.0,11562,0.0,0.0
465064,NC,37073,gates county,2020-04-01,0.0,0.0,11562,0.0,0.0
465065,NC,37073,gates county,2020-04-02,3.1313836502794624e-18,0.0,11562,3.1313836502794624e-18,0.0
465066,NC,37073,gates county,2020-04-03,3.1313836502794624e-18,0.0,11562,0.0,0.0
465067,NC,37073,gates county,2020-04-04,3.1313836502794624e-18,0.0,11562,0.0,0.0
465068,NC,37073,gates county,2020-04-05,3.1313836502794624e-18,0.0,11562,0.0,0.0
465069,NC,37073,gates county,2020-04-06,3.1313836502794624e-18,0.0,11562,0.0,0.0
465070,NC,37073,gates county,2020-04-07,6.262767300558925e-18,0.0,11562,3.1313836502794624e-18,0.0
465071,NC,37073,gates county,2020-04-08,9.394150950838388e-18,0.0,11562,3.1313836502794636e-18,0.0
465072,NC,37073,gates county,2020-04-09,1.252553460111785e-17,0.0,11562,3.1313836502794613e-18,0.0
465073,NC,37073,gates county,2020-04-10,1.252553460111785e-17,0.0,11562,0.0,0.0
465074,NC,37073,gates county,2020-04-11,1.252553460111785e-17,0.0,11562,0.0,0.0
465075,NC,37073,gates county,2020-04-12,1.252553460111785e-17,0.0,11562,0.0,0.0
465076,NC,37073,gates county,2020-04-13,1.252553460111785e-17,0.0,11562,0.0,0.0
465077,NC,37073,gates county,2020-04-14,1.252553460111785e-17,0.0,11562,0.0,0.0
465078,NC,37073,gates county,2020-04-15,1.252553460111785e-17,0.0,11562,0.0,0.0
465079,NC,37073,gates county,2020-04-16,1.252553460111785e-17,0.0,11562,0.0,0.0
465080,NC,37073,gates county,2020-04-17,1.252553460111785e-17,0.0,11562,0.0,0.0
465081,NC,37073,gates county,2020-04-18,1.252553460111785e-17,0.0,11562,0.0,0.0
465082,NC,37073,gates county,2020-04-19,1.252553460111785e-17,0.0,11562,0.0,0.0
465083,NC,37073,gates county,2020-04-20,1.252553460111785e-17,0.0,11562,0.0,0.0
465084,NC,37073,gates county,2020-04-21,1.252553460111785e-17,0.0,11562,0.0,0.0
465085,NC,37073,gates county,2020-04-22,1.252553460111785e-17,0.0,11562,0.0,0.0
465086,NC,37073,gates county,2020-04-23,1.8788301901676777e-17,0.0,11562,6.262767300558927e-18,0.0
465087,NC,37073,gates county,2020-04-24,1.8788301901676777e-17,0.0,11562,0.0,0.0
